1730909, -6.26211, 44.57681, -0.5379176
1731019, 37.95926, 126.6302, -6.392879
1731128, 8.54705, 62.08062, -6.347078
1731238, 21.79896, 25.4394, 0.3704793
1731347, -8.39188, -19.57587, 2.645288
1731457, -8.9873, -12.87358, 0.7903266
1731567, 0.6004858, 0.2561911, -3.079902
1731676, 73.9898, 2.439397, 1.645288
1731786, 0.09666896, 9.103519, 1.423914
1731895, -28.22394, -2.835412, -3.347078
1732008, 75.173, -7.079687, 3.523151
1732118, -1.605621, -7.728542, -11.18677
1732227, -47.64379, -16.5835, -1.125704
1732337, 51.66155, -31.27816, 2.39338
1732446, -13.41478, 8.454664, 0.1262045
1732556, -34.47585, -4.774343, -15.17914
1732665, -3.826995, 29.80581, -1.217307
1732775, 20.69972, 5.691306, 1.378113
1732884, -3.66669, -3.911748, -0.3623451
1732994, -37.90333, -26.75908, 58.30178
1733104, 20.83713, 10.26382, 19.88193
1733217, -20.20868, 28.08062, -10.60662
1733326, -44.55982, 6.843977, -48.057
1733436, 1.478348, 3.088252, -6.217307
1733545, -0.292644, 0.279092, -0.7211237
1733658, -1.132339, -1.003351, -0.4463146
1733768, -7.20104, -1.774343, 11.90483
1733878, 8.455447, -2.781977, -5.759292
1733987, -0.8575294, 3.034817, 4.339945
1734097, -10.39951, -0.3392286, -1.812727
1734206, 8.745524, -12.65984, -6.461582
1734316, 13.81423, 1.080619, 22.52315
1734425, -7.697224, -2.255259, 1.347579
1734535, -0.9185982, 1.218023, -2.690589
1734644, 2.188272, -0.7209081, -11.82036
1734754, -6.750659, 4.248558, 1.026968
1734863, 2.974532, -4.68274, -2.530284
1734980, 3.722623, -0.1407554, -5.515017
1735089, 0.2340736, 2.477565, 4.248342
1735199, -1.361346, 1.393596, -1.484483
1735308, 1.844761, 1.141687, 0.5536854
1735418, -0.2621096, 1.118787, -0.9348642
1735527, 0.1653713, -0.27816, -0.08753594
1735637, -0.07890356, -0.2552592, -0.04173443
1735747, 2.0127, 1.607336, 0.8284945
1735856, 0.1653713, 0.1187866, 0.01170069
1735966, 0.0890354, -0.04915237, 0.172006
1736079, -0.1170715, -0.148389, -0.07226877
1736188, -0.1781402, -0.1025875, 0.1033037
1736298, -0.1476058, -0.0949539, -0.04936801
1736407, 0.2569743, -0.04915237, -0.1409711
1736520, 0.02033305, -0.05678594, -0.003566474
1736630, 0.06613469, 0.1951225, -0.04173443
1736740, 0.1806384, -0.08732021, -0.1104367
1736849, 0.005065918, -0.0949539, 0.02696785
1736959, 0.1653713, 0.2103896, 0.1185709
1737069, 0.01269948, 0.2103896, 0.172006
1737178, -0.08653712, 0.02718353, 0.01170069
1737288, -0.01020122, -0.003350735, -0.03410083
1737397, 0.0890354, -0.1407554, -0.07226877
1737507, -0.162873, -0.3544958, -0.04173443
1737616, -0.1552395, -0.369763, 0.1491053
1737726, 0.07376826, -0.1865569, 0.09567017
1737835, 0.1195698, -0.1254882, -0.09516954
1737945, -0.0636363, 0.07298505, -0.03410083
1738054, 0.02033305, 0.240924, -0.01120007
1738164, -0.0636363, 0.004282832, -0.1257039
1738276, -0.2163081, 0.04245079, -0.03410083
1738386, -0.0407356, -0.1712897, -0.1180703
